\fixlen = T
|set|TIME        |LC_INIT       |
|int|double      |double        |
 0   246.6159092  -3.2324144e-05 
 0   246.6363421  -2.7131717e-05 
 0   246.6567751  -5.7696390e-05 
 0   246.6772080  -3.2767814e-04 
 0   246.6976411  9.1052869e-05  
 0   246.7180740  -3.5071842e-04 
 0   246.7385069  -1.7791461e-04 
 0   246.7589398  -1.1996105e-04 
 0   246.7793728  -1.5363505e-04 
 0   246.7998058  -1.3581106e-04 
 0   246.8202387  -1.4325023e-04 
 0   246.8406717  4.0801521e-04  
 0   246.8611047  -6.8152847e-05 
 0   246.8815376  -2.2862852e-04 
 0   246.9019705  -2.6577751e-05 
 0   246.9224036  9.7157194e-05  
 0   246.9428365  -1.8030636e-04 
 0   246.9632694  -2.6703303e-04 
 0   246.9837024  -3.6794593e-04 
 0   247.0041354  1.5144906e-04  
 0   247.0245683  -6.6548906e-05 
 0   247.0450012  3.2117197e-05  
 0   247.0654343  -3.0082816e-04 
 0   247.0858671  -1.3774099e-04 
 0   247.1063001  -5.7730776e-05 
 0   247.1267331  -2.1189067e-04 
 0   247.1471661  -2.8316793e-04 
 0   247.1675990  -4.3319618e-05 
 0   247.1880319  2.6677974e-04  
 0   247.2084650  -1.4098348e-04 
 0   247.2288978  1.0488914e-04  
 0   247.2493308  1.3012658e-05  
 0   247.2697638  1.0043087e-05  
 0   247.2901967  -1.1467551e-04 
 0   247.3106296  -2.1131313e-04 
 0   247.3310626  -2.2351347e-04 
 0   247.3514956  -3.5464505e-04 
 0   247.3719285  -2.2741214e-04 
 0   247.3923615  -7.0737944e-05 
 0   247.4127944  1.2635732e-04  
 0   247.4332274  -8.5324878e-05 
 0   247.4536603  -1.2307990e-04 
 0   247.4740932  -8.3004932e-05 
 0   247.4945262  -4.1789364e-04 
 0   247.5149592  -2.6413443e-04 
 0   247.5353920  -2.7050482e-04 
 0   247.5558251  -2.6608980e-04 
 0   247.5762581  -1.2739132e-04 
 0   247.5966909  -1.0820706e-04 
 0   247.6171239  3.0491410e-05  
 0   247.6375568  -8.6842585e-05 
 0   247.6579898  -7.8318891e-04 
 0   247.6784227  -1.5283037e-04 
 0   247.7192886  4.5181925e-05  
 0   247.7397216  -2.0390921e-04 
 0   247.7601544  -4.6763075e-06 
 0   247.7805875  -1.4902247e-04 
 0   247.8418863  -2.9901633e-04 
 0   247.8623193  -1.4803183e-03 
 0   247.8827522  -7.0091197e-03 
 0   247.9031851  -9.0098223e-03 
 0   247.9236181  -9.2153829e-03 
 0   247.9440511  -9.2948228e-03 
 0   247.9644839  -8.5618570e-03 
 0   247.9849170  -4.4274000e-03 
 0   248.0053499  -4.6201205e-04 
 0   248.0257828  3.2411219e-05  
 0   248.0462158  4.5862671e-05  
 0   248.0666488  -2.5987625e-04 
 0   248.0870816  -1.5984988e-04 
 0   248.1075146  -3.2110294e-04 
 0   248.1279476  -4.9189868e-05 
 0   248.1483805  -2.9993284e-04 
 0   248.1688134  -5.4202805e-04 
 0   248.1892464  -3.5445506e-04 
 0   248.2096794  -3.5596717e-04 
 0   248.2505452  -3.7337199e-04 
 0   248.2709782  -5.6280318e-04 
 0   248.2914111  1.3433842e-05  
 0   248.3118440  -3.1892859e-04 
 0   248.3322771  -1.6701556e-04 
 0   248.3527099  -4.1688402e-04 
 0   248.3731429  -4.6542450e-04 
 0   248.3935758  -4.0066941e-04 
 0   248.4140087  -3.1745277e-04 
 0   248.4344417  5.0848990e-05  
 0   248.4548746  -1.5131097e-04 
 0   248.4753076  -4.2236166e-04 
 0   248.4957405  1.5212641e-04  
 0   248.5161735  -8.5693486e-05 
 0   248.5366063  -3.5684131e-04 
 0   248.5570394  1.8747882e-05  
 0   248.5774723  8.6549512e-04  
 0   248.5979051  -4.1753968e-04 
 0   248.6183382  -4.8726235e-04 
 0   248.6387711  -4.4456392e-04 
 0   248.6592041  -5.2040810e-04 
 0   248.6796369  -1.1654356e-04 
 0   248.7000700  -3.0723793e-04 
 0   248.7205029  -4.9676630e-04 
 0   248.7409357  -3.7429461e-04 
 0   248.7613688  -3.4160429e-04 
 0   248.7818017  -1.7268723e-04 
 0   248.8022346  -1.3066898e-04 
 0   248.8226675  -5.0801929e-04 
 0   248.8431005  -5.3090794e-04 
 0   248.8635334  -6.8876019e-04 
 0   248.8839663  -4.0868521e-04 
 0   248.9043994  6.4750173e-05  
 0   248.9248322  -1.0748267e-04 
 0   248.9452651  1.2216317e-04  
 0   248.9656981  -2.4343005e-04 
 0   248.9861311  -4.9844832e-04 
 0   249.0065640  4.8638885e-05  
 0   249.0269969  -3.7000698e-04 
 0   249.0474298  -4.6470133e-04 
 0   249.0678628  5.9163209e-05  
 0   249.0882957  -2.3792796e-04 
 0   249.1087286  -2.2195022e-04 
 0   249.1291616  -1.7808583e-04 
 0   249.1495945  -2.8696642e-04 
 0   249.1700274  -2.1094007e-04 
 0   249.1904604  -2.3110808e-04 
 0   249.2108932  -2.4340565e-04 
 0   249.2313262  -2.2859390e-04 
 0   249.2517591  -1.5956350e-04 
 0   249.2721922  -6.0605977e-05 
 0   249.2926250  -6.7334827e-06 
 0   249.3130579  -3.5937937e-05 
 0   249.3334910  -2.1903516e-05 
 0   249.3539238  -3.7583683e-04 
 0   249.3743567  -1.6873350e-04 
 0   249.3947897  -2.8014040e-04 
 0   249.4152226  -5.3895405e-05 
 0   249.4356555  -4.4708379e-04 
 0   249.4560885  -3.6804529e-04 
 0   249.4765214  -2.7452907e-04 
 0   249.4969543  -2.1239746e-04 
 0   249.5173873  -2.4587722e-04 
 0   249.5378201  2.4189669e-05  
 0   249.5582532  -3.8551693e-04 
 0   249.5786861  -8.6980399e-05 
 0   249.5991189  -3.1139140e-04 
 0   249.6195520  -4.5933272e-04 
 0   249.6399849  4.3356835e-04  
 0   249.6604177  -1.8854317e-04 
 0   249.6808507  -6.1778014e-04 
 0   249.7012837  -1.2802088e-04 
 0   249.7217166  -2.2368689e-04 
 0   249.7421494  -4.2506953e-04 
 0   249.7625825  -1.3751278e-04 
 0   249.7830154  -7.9170648e-05 
 0   249.8034482  -1.3587310e-04 
 0   249.8238812  1.7830716e-04  
 0   249.8443142  -3.2662213e-04 
 0   249.8647470  -8.1624079e-05 
 0   249.8851800  -2.2990458e-05 
 0   249.9056130  -4.2997641e-04 
 0   249.9260458  -4.5933783e-05 
 0   249.9464788  8.3145205e-05  
 0   249.9669117  5.6369896e-05  
 0   249.9873446  -4.7605738e-04 
 0   250.0077776  -5.1876792e-04 
 0   250.0282105  -2.0176986e-04 
 0   250.0486435  -1.5780830e-04 
 0   250.0690763  -2.3938525e-04 
 0   250.0895093  -3.0765045e-04 
 0   250.1099423  -1.3630425e-04 
 0   250.1303751  -3.4118487e-04 
 0   250.1508081  1.1764622e-05  
 0   250.1712409  -1.9107552e-04 
 0   250.1916739  -3.5330027e-04 
 0   250.2121068  -4.5809991e-04 
 0   250.2325398  -7.8235404e-05 
 0   250.2529727  -3.9330230e-04 
 0   250.2734056  -1.1980326e-05 
 0   250.2938386  -2.0753301e-04 
 0   250.3142714  -1.8825164e-04 
 0   250.3347044  -2.9052494e-04 
 0   250.3551373  -7.8563346e-05 
 0   250.3755702  -2.6352494e-04 
 0   250.3960032  4.2201871e-05  
 0   250.4164361  -2.6169093e-04 
 0   250.4368689  -3.9797236e-04 
 0   250.4573019  -2.9153304e-04 
 0   250.4777349  -5.8777921e-05 
 0   250.4981677  -2.7959378e-04 
 0   250.5186006  -5.2693597e-04 
 0   250.5390336  -3.2303913e-04 
 0   250.5594665  -2.1941765e-04 
 0   250.5798994  1.2888879e-06  
 0   250.6003322  -2.3002090e-04 
 0   250.6207653  -4.8083602e-05 
 0   250.6411982  -1.2130427e-04 
 0   250.6616311  -2.7915655e-04 
 0   250.7024970  -5.3685298e-04 
 0   250.7229299  -5.2213843e-04 
 0   250.7433627  1.6321604e-04  
 0   250.7637957  2.5477133e-05  
 0   250.7842286  -4.1719246e-05 
 0   250.8250945  3.2147518e-04  
 0   250.8455274  2.1954855e-05  
 0   250.8659602  -2.0896627e-04 
 0   250.8863932  1.6973221e-04  
 0   250.9068262  7.2566152e-04  
 0   250.9272590  6.0408296e-05  
 0   250.9476919  1.7792452e-04  
 0   250.9681249  -1.9699665e-04 
 0   250.9885578  -3.3318091e-04 
 0   251.0089907  1.1013299e-04  
 0   251.0294236  2.1715529e-04  
 0   251.0498565  -1.8691568e-04 
 0   251.0702894  -1.5121326e-04 
 0   251.0907224  -3.2500076e-04 
 0   251.1111554  -1.7622124e-05 
 0   251.1315882  -2.1599264e-04 
 0   251.1520211  -5.0803117e-04 
 0   251.1724539  -1.8802097e-04 
 0   251.1928870  -1.5994608e-05 
 0   251.2133199  -1.3070517e-04 
 0   251.2337528  -3.3597447e-04 
 0   251.2541857  -1.2187522e-04 
 0   251.2746186  -2.9721740e-04 
 0   251.2950516  -3.4536922e-04 
 0   251.3154844  -3.2841982e-04 
 0   251.3359174  -1.4910601e-04 
 0   251.3563503  -9.2610047e-05 
 0   251.3767831  -6.4223574e-04 
 0   251.3972161  -4.5823725e-03 
 0   251.4176491  -8.4353518e-03 
 0   251.4380819  -9.5153097e-03 
 0   251.4585148  -9.0569351e-03 
 0   251.4789478  -8.9556454e-03 
 0   251.4993806  -6.5780473e-03 
 0   251.5198135  -7.9351716e-04 
 0   251.5402466  -1.0038944e-04 
 0   251.5606795  -1.3474371e-04 
 0   251.5811123  1.7895072e-04  
 0   251.6015452  -3.1985712e-04 
 0   251.6219782  2.5968353e-04  
 0   251.6424110  -3.2599075e-04 
 0   251.6628440  -1.6834495e-04 
 0   251.6832770  -6.4043306e-05 
 0   251.7037098  -2.5444620e-04 
 0   251.7241427  -4.3844931e-05 
 0   251.7445756  -2.1996442e-04 
 0   251.7650085  -2.1127415e-04 
 0   251.7854414  1.4293852e-04  
 0   251.8058744  -2.4995836e-04 
 0   251.8263074  1.9131503e-04  
 0   251.8467402  2.4912144e-05  
 0   251.8671731  -6.0842947e-05 
 0   251.8876059  -1.4154540e-04 
 0   251.9080389  -5.5219476e-05 
 0   251.9284718  -1.3689359e-04 
 0   251.9489046  2.8203163e-04  
 0   251.9693377  -1.7645232e-04 
 0   251.9897706  -4.3000869e-05 
 0   252.0102034  -1.7073168e-04 
 0   252.0306363  -1.7787947e-04 
 0   252.0510692  -2.1205331e-05 
 0   252.0715022  3.4661056e-04  
 0   252.0919350  -2.5130663e-04 
 0   252.1123680  -1.2660012e-04 
 0   252.1328008  -1.8884103e-04 
 0   252.1532338  -1.2049081e-04 
 0   252.1736666  -3.8551723e-04 
 0   252.1940996  -9.7863289e-05 
 0   252.2145325  2.1777446e-04  
 0   252.2349654  2.1684531e-04  
 0   252.2553983  2.1815096e-04  
 0   252.2758312  1.0703554e-04  
 0   252.2962641  1.9337129e-05  
 0   252.3166969  1.1372784e-04  
 0   252.3371299  -5.9381946e-06 
 0   252.3575628  1.0710840e-04  
 0   252.3779957  1.3523188e-04  
 0   252.3984287  4.5687309e-05  
 0   252.4188616  -5.7849164e-05 
 0   252.4392944  2.3563472e-04  
 0   252.4597273  3.2973394e-04  
 0   252.4801603  5.2323402e-04  
 0   252.5005931  3.8967322e-04  
 0   252.5210260  4.9382766e-06  
 0   252.5414590  -7.1100214e-05 
 0   252.5618919  8.2367442e-05  
 0   252.5823247  3.4271771e-04  
 0   252.6027576  1.9195855e-04  
 0   252.6231906  2.7760433e-04  
 0   252.6436234  1.6095044e-04  
 0   252.6640564  4.5744647e-04  
 0   252.6844894  2.5888163e-04  
 0   252.7049222  -9.8063829e-05 
 0   252.7253551  5.4201129e-04  
 0   252.7457880  -1.1090191e-04 
 0   252.7662209  5.9764134e-05  
 0   252.7866538  2.3635730e-04  
 0   252.8070867  3.8278286e-05  
 0   252.8275196  2.7764071e-04  
 0   252.8479525  5.7161041e-04  
 0   252.8683854  3.7401723e-04  
 0   252.8888182  1.9653742e-04  
 0   252.9092512  1.0806168e-04  
 0   252.9296841  1.0917301e-04  
 0   252.9501169  1.6022768e-04  
 0   252.9705499  3.5324189e-04  
 0   252.9909828  1.7041794e-04  
 0   253.0114156  1.6987746e-04  
 0   253.0318485  2.2054346e-04  
 0   253.0522815  2.4497462e-04  
 0   253.0727144  -6.7760287e-05 
 0   253.0931472  9.7270124e-05  
 0   253.1135802  2.8756369e-04  
 0   253.1340131  5.0613261e-04  
 0   253.1544459  7.3883457e-05  
 0   253.1748788  2.8623373e-04  
 0   253.1953118  -6.4493113e-05 
 0   253.2157446  1.0656159e-04  
 0   253.2361775  2.0163246e-04  
 0   253.2566106  -1.4647089e-04 
 0   253.2770434  4.5143414e-04  
 0   253.2974763  4.2825396e-04  
 0   253.3179092  1.1308990e-04  
 0   253.3383422  2.1272758e-04  
 0   253.3587750  2.7204136e-04  
 0   253.3792079  1.1593806e-04  
 0   253.3996409  2.9670936e-04  
 0   253.4200736  2.9772354e-04  
 0   253.4405065  2.7988749e-04  
 0   253.4609393  2.8488546e-04  
 0   253.4813723  1.3781860e-04  
 0   253.5018052  5.2642805e-04  
 0   253.5222380  3.8635713e-04  
 0   253.5426710  4.2895836e-04  
 0   253.5631039  2.3583480e-04  
 0   253.5835367  3.9416077e-04  
 0   253.6039696  5.8241386e-04  
 0   253.6244026  2.1050482e-04  
 0   253.6448354  3.1140566e-04  
 0   253.6857013  4.9795228e-04  
 0   253.7061341  4.2191378e-04  
 0   253.7265670  6.9304946e-04  
 0   253.7469998  5.3743203e-04  
 0   253.7674328  7.1285915e-04  
 0   253.7878657  4.7022935e-05  
 0   253.8082986  2.8424771e-04  
 0   253.8287315  4.8940768e-04  
 0   253.8491644  5.9458381e-04  
 0   253.8695973  4.4100685e-04  
 0   253.8900301  4.9565663e-04  
 0   253.9104631  5.1950483e-04  
 0   253.9308960  4.8660804e-04  
 0   253.9513288  3.7967076e-04  
 0   253.9717618  3.7096834e-04  
 0   253.9921947  4.1172339e-04  
 0   254.0126275  6.8742590e-04  
 0   254.0330603  4.9896631e-04  
 0   254.0534933  4.5479828e-04  
 0   254.0739262  3.4144803e-04  
 0   254.0943590  1.0654311e-04  
 0   254.1147920  4.8135495e-04  
 0   254.1352249  8.5548667e-04  
 0   254.1556577  3.0634680e-04  
 0   254.1760906  1.8259978e-04  
 0   254.1965236  1.0685279e-04  
 0   254.2169564  -1.4699952e-04 
 0   254.2373893  -3.8714072e-05 
 0   254.2578223  4.8633996e-07  
 0   254.2782551  -2.9466153e-04 
 0   254.2986880  1.9558355e-04  
 0   254.3191208  2.3517263e-04  
 0   254.3395537  5.1505328e-04  
 0   254.3599866  2.9792971e-04  
 0   254.3804195  1.2997218e-04  
 0   254.4008525  2.1756126e-04  
 0   254.4212853  3.6782245e-04  
 0   254.4417182  2.2464222e-04  
 0   254.4621510  6.3637714e-04  
 0   254.4825840  3.3258152e-04  
 0   254.5030169  5.8564433e-04  
 0   254.5234497  7.2686910e-04  
 0   254.5438826  2.7100861e-04  
 0   254.5643155  2.8844381e-04  
 0   254.5847484  4.2393577e-04  
 0   254.6051812  4.3476370e-04  
 0   254.6256142  5.6860381e-04  
 0   254.6460471  -6.4584652e-05 
 0   254.6664799  4.2146145e-05  
 0   254.6869129  4.7069081e-04  
 0   254.7073458  6.4870837e-05  
 0   254.7277785  2.2727776e-04  
 0   254.7482114  1.8204089e-04  
 0   254.7686444  2.5437493e-04  
 0   254.7890772  3.5527576e-04  
 0   254.8095101  2.6505103e-04  
 0   254.8299431  1.8784654e-04  
 0   254.8503759  8.8779707e-05  
 0   254.8708088  -6.4311440e-05 
 0   254.8912416  1.5454894e-04  
 0   254.9116746  -1.4566155e-03 
 0   254.9321074  -7.3608663e-03 
 0   254.9525403  -8.4750270e-03 
 0   254.9729732  -9.1898348e-03 
 0   254.9934061  -8.4479293e-03 
 0   255.0138389  -8.1157731e-03 
 0   255.0342718  -2.5890248e-03 
 0   255.0547047  -4.5356466e-04 
 0   255.0751376  -7.8849975e-05 
 0   255.0955704  -1.2457266e-04 
 0   255.1160034  -1.0665161e-04 
 0   255.1364363  2.2773918e-04  
 0   255.1568691  -2.1733587e-04 
 0   255.1773020  -1.8124477e-04 
 0   255.1977349  2.2019056e-04  
 0   255.2181677  1.9099403e-05  
 0   255.2386006  -7.2679984e-05 
 0   255.2590336  3.0990515e-04  
 0   255.2794664  2.1064398e-04  
 0   255.2998992  1.7570671e-04  
 0   255.3203322  1.8361966e-04  
 0   255.3407650  2.3894964e-04  
 0   255.3611979  1.4538628e-05  
 0   255.3816308  1.3496983e-04  
 0   256.3419760  8.5566680e-05  
 0   256.3624088  3.9440280e-04  
 0   256.3828416  2.4918211e-04  
 0   256.4032746  -3.9261315e-05 
 0   256.4237074  2.4402014e-04  
 0   256.4441402  8.1989718e-05  
 0   256.4645732  1.9124683e-04  
 0   256.4850061  3.1663349e-04  
 0   256.5054389  4.7631978e-04  
 0   256.5258717  7.1374307e-05  
 0   256.5463046  3.0704442e-04  
 0   256.5667375  2.9707880e-04  
 0   256.5871703  2.1394721e-04  
 0   256.6076032  1.7376298e-04  
 0   256.6280361  -5.3368680e-05 
 0   256.6689018  3.5277315e-04  
 0   256.6893347  9.4451185e-05  
 0   256.7097676  5.0822663e-04  
 0   256.7302004  1.3573459e-04  
 0   256.7506333  1.8455443e-04  
 0   256.7710662  6.0998980e-04  
 0   256.7914990  1.9659086e-04  
 0   256.8119319  1.4649570e-04  
 0   256.8323648  2.4535603e-04  
 0   256.8527976  5.9082377e-04  
 0   256.8732305  3.6767591e-04  
 0   256.8936634  2.7473053e-04  
 0   256.9140963  8.6352957e-06  
 0   256.9345291  -2.2415328e-05 
 0   256.9549619  1.9537623e-04  
 0   256.9753949  3.2367787e-04  
 0   256.9958277  1.2530737e-04  
 0   257.0162606  4.8777912e-04  
 0   257.0366935  4.2174876e-04  
 0   257.0571263  2.3066568e-04  
 0   257.0775592  3.8228717e-04  
 0   257.0979919  7.5301807e-04  
 0   257.1184249  3.1940860e-04  
 0   257.1388578  6.9422048e-04  
 0   257.1592906  2.3447334e-04  
 0   257.1797235  1.8661300e-04  
 0   257.2001564  2.8527901e-04  
 0   257.2205892  5.4854428e-04  
 0   257.2410220  8.6076514e-05  
 0   257.2614550  2.6616766e-04  
 0   257.2818878  3.9757861e-04  
 0   257.3023206  2.8001574e-05  
 0   257.3227536  4.8890250e-04  
 0   257.3431864  9.8750391e-04  
 0   257.3636192  4.2777293e-04  
 0   257.3840521  4.9466564e-04  
 0   257.4044850  6.4541266e-04  
 0   257.4249179  6.8033778e-04  
 0   257.4453507  5.1072839e-04  
 0   257.4657836  5.9151585e-04  
 0   257.4862165  7.2292681e-04  
 0   257.5066493  5.2494498e-04  
 0   257.5270821  4.6814536e-04  
 0   257.5475151  4.0609878e-04  
 0   257.5679479  4.8416559e-04  
 0   257.5883807  5.2589230e-04  
 0   257.6088137  5.1320606e-04  
 0   257.6292465  2.3049545e-04  
 0   257.6496793  3.1332340e-04  
 0   257.6701122  5.2674249e-04  
 0   257.6905451  4.4312506e-04  
 0   257.7109779  3.8341046e-04  
 0   257.7314108  4.7537201e-04  
 0   257.7518437  6.6459680e-04  
 0   257.7722765  1.1505665e-03  
 0   257.7927094  3.3266548e-04  
 0   257.8131421  5.6406029e-04  
 0   257.8335751  6.5553602e-04  
 0   257.8540080  9.3133567e-04  
 0   257.8744408  5.3736998e-04  
 0   257.8948737  1.8810062e-04  
 0   257.9153066  8.3585182e-04  
 0   257.9357394  6.3893880e-04  
 0   257.9561722  8.5002591e-04  
 0   257.9766051  5.8208453e-04  
 0   257.9970379  5.0973834e-04  
 0   258.0174708  4.6236382e-04  
 0   258.0379037  7.4389629e-04  
 0   258.0583365  4.4486177e-04  
 0   258.0787693  4.3188405e-04  
 0   258.0992021  8.2214526e-04  
 0   258.1196351  4.8997719e-04  
 0   258.1400679  5.9486181e-04  
 0   258.1605008  7.2918774e-04  
 0   258.1809336  7.6644483e-04  
 0   258.2013665  6.5387192e-04  
 0   258.2217994  8.2346913e-04  
 0   258.2422321  1.1475603e-03  
 0   258.2626651  6.2757026e-04  
 0   258.2830979  8.5857639e-04  
 0   258.3035307  5.0687790e-04  
 0   258.3239637  6.9872616e-04  
 0   258.3443965  6.5523828e-04  
 0   258.3648293  5.7511881e-04  
 0   258.4056951  7.7624031e-04  
 0   258.4261279  2.0601544e-04  
 0   258.4465607  -4.9372143e-03 
 0   258.4669937  -1.8104860e-05 
 0   260.2446298  -1.2391173e-04 
 0   260.2650627  1.4737509e-04  
 0   260.2854954  -6.5240216e-05 
 0   260.3059284  -8.4268118e-05 
 0   260.3263612  1.6136839e-04  
 0   260.3467939  -2.6112978e-04 
 0   260.3672268  1.3223081e-04  
 0   260.3876597  -7.5786709e-05 
 0   260.4080925  1.0373432e-04  
 0   260.4285253  8.1056591e-05  
 0   260.4489583  8.5915097e-05  
 0   260.4693910  -4.6151177e-05 
 0   260.4898238  7.4177799e-05  
 0   260.5102568  -4.5121171e-05 
 0   260.5306895  1.7360030e-04  
 0   260.5511224  -1.2545275e-04 
 0   260.5715552  -6.8328824e-05 
 0   260.5919882  -1.4714886e-05 
 0   260.6124209  1.0330988e-04  
 0   260.6328537  8.5642889e-05  
 0   260.6532867  -2.0491781e-04 
 0   260.6737194  1.1980274e-05  
 0   260.6941523  -1.9168410e-04 
 0   260.7145850  -2.7101143e-04 
 0   260.7350179  9.9775534e-05  
 0   260.7554508  2.3063170e-04  
 0   260.7758836  -2.1983197e-04 
 0   260.7963165  -1.1933728e-04 
 0   260.8167493  -1.6977968e-04 
 0   260.8371821  -1.1070524e-04 
 0   260.8576149  8.2512750e-05  
 0   260.8780478  5.4302764e-05  
 0   260.8984807  3.2923665e-05  
 0   260.9189134  4.6893061e-04  
 0   260.9393464  -3.1000596e-05 
 0   260.9597791  2.1060613e-04  
 0   260.9802119  2.2672775e-04  
 0   261.0006449  1.5528825e-04  
 0   261.0210776  -1.8278131e-05 
 0   261.0415104  1.0705001e-03  
 0   261.0619433  1.3813285e-04  
 0   261.0823761  -1.3197107e-04 
 0   261.1028090  -6.1502789e-05 
 0   261.1232418  7.6188211e-05  
 0   261.1436747  -4.2081887e-05 
 0   261.1641075  2.9275130e-04  
 0   261.1845403  2.2397533e-06  
 0   261.2049731  -1.9428610e-04 
 0   261.2254060  2.1307880e-05  
 0   261.2458388  -4.1365399e-04 
 0   261.2662716  2.8898130e-05  
 0   261.2867045  3.5740124e-04  
 0   261.3071373  -1.3451185e-04 
 0   261.3275702  1.0101383e-04  
 0   261.3480029  -2.7110695e-04 
 0   261.3684359  -3.6328059e-04 
 0   261.3888687  6.6663430e-05  
 0   261.4093014  -4.2829350e-05 
 0   261.4297344  1.6205212e-04  
 0   261.4501672  1.5636203e-04  
 0   261.4910329  -1.9688140e-04 
 0   261.5114657  1.7461553e-04  
 0   261.5318984  -7.7797471e-05 
 0   261.5523313  7.5325610e-05  
 0   261.5727642  -3.3275239e-04 
 0   261.5931970  -2.4020208e-04 
 0   261.6136298  3.2502736e-05  
 0   261.6340627  -1.5409036e-04 
 0   261.6544955  1.0898485e-04  
 0   261.6749283  7.3367948e-05  
 0   261.6953611  1.1421661e-04  
 0   261.7157941  3.9783123e-04  
 0   261.7362268  1.9721909e-05  
 0   261.7566596  1.2337642e-04  
 0   261.7770926  2.3779125e-04  
 0   261.7975253  -3.5711669e-04 
 0   261.8179581  7.2701923e-06  
 0   261.8383910  -9.3254603e-05 
 0   261.8588238  2.2050570e-04  
 0   261.8792566  8.9789923e-05  
 0   261.8996895  -7.1701179e-05 
 0   261.9201224  -4.5592271e-05 
 0   261.9405551  -3.2089785e-04 
 0   261.9609880  -3.0331337e-03 
 0   261.9814209  -8.3533619e-03 
